Twiddle,Step,Kp,Ki,Kd,angle,cte,d_error,i_error,
0,0,0.140427,0,2.8306,-0.6251,0.1985,0,127.242,
0,0,0.140427,0,2.8306,-0.243,0.2029,0.005,127.441,
0,0,0.140427,0,2.8306,-0.6144,0.2069,0.0044,127.644,
0,0,0.140427,0,2.8306,-0.5873,0.2102,0.004,127.851,
0,0,0.140427,0,2.8306,-0.5731,0.213,0.0033,128.061,
0,0,0.140427,0,2.8306,-0.5351,0.2151,0.0028,128.274,
0,0,0.140427,0,2.8306,-0.5351,0.2151,0.0021,128.489,
0,0,0.140427,0,2.8306,-0.4674,0.2167,0,128.704,
0,0,0.140427,0,2.8306,-0.3188,0.2176,0.0016,128.921,
0,0,0.140427,0,2.8306,-0.4377,0.218,0.0009,129.138,
0,0,0.140427,0,2.8306,-0.3913,0.2178,0.0004,129.356,
0,0,0.140427,0,2.8306,-0.3573,0.2171,-0.0002,129.574,
0,0,0.140427,0,2.8306,-0.3141,0.2157,-0.0007,129.791,
0,0,0.140427,0,2.8306,-0.3141,0.2157,-0.0014,130.007,
0,0,0.140427,0,2.8306,-0.2218,0.2138,0,130.223,
0,0,0.140427,0,2.8306,-0.3209,0.2113,-0.0019,130.436,
0,0,0.140427,0,2.8306,-0.1798,0.2082,-0.0025,130.648,
0,0,0.140427,0,2.8306,-0.1286,0.2006,-0.0031,130.856,
0,0,0.140427,0,2.8306,-0.0752,0.1961,-0.0076,131.056,
0,0,0.140427,0,2.8306,0.2699,0.1912,-0.0045,131.253,
0,0,0.140427,0,2.8306,0.2699,0.1912,-0.0049,131.444,
0,0,0.140427,0,2.8306,0.1118,0.186,0,131.635,
0,0,0.140427,0,2.8306,-0.2349,0.1802,-0.0052,131.821,
0,0,0.140427,0,2.8306,0.1513,0.1742,-0.0058,132.001,
0,0,0.140427,0,2.8306,0.2141,0.1678,-0.006,132.175,
0,0,0.140427,0,2.8306,0.2494,0.1612,-0.0064,132.343,
0,0,0.140427,0,2.8306,0.3001,0.1544,-0.0066,132.504,
0,0,0.140427,0,2.8306,0.3001,0.1544,-0.0068,132.659,
0,0,0.140427,0,2.8306,0.3755,0.1474,0,132.813,
0,0,0.140427,0,2.8306,-0.1057,0.1401,-0.007,132.961,
0,0,0.140427,0,2.8306,0.4142,0.1328,-0.0073,133.101,
0,0,0.140427,0,2.8306,0.4611,0.1253,-0.0073,133.233,
0,0,0.140427,0,2.8306,0.4867,0.1179,-0.0075,133.359,
0,0,0.140427,0,2.8306,0.4867,0.1179,-0.0074,133.477,
0,0,0.140427,0,2.8306,0.5461,0.1032,0,133.595,
0,0,0.140427,0,2.8306,0.0224,0.0959,-0.0147,133.698,
0,0,0.140427,0,2.8306,1.1143,0.0889,-0.0073,133.794,
0,0,0.140427,0,2.8306,0.6162,0.0821,-0.007,133.883,
0,0,0.140427,0,2.8306,0.6162,0.0821,-0.0068,133.965,
0,0,0.140427,0,2.8306,0.6293,0.0763,0,134.047,
0,0,0.140427,0,2.8306,0.1481,0.0811,-0.0058,134.123,
0,0,0.140427,0,2.8306,0.5789,0.0989,0.0048,134.204,
0,0,0.140427,0,2.8306,-0.1881,0.1147,0.0178,134.303,
0,0,0.140427,0,2.8306,-1.1705,0.1505,0.0158,134.418,
0,0,0.140427,0,2.8306,-1.0844,0.1876,0.0358,134.568,
0,0,0.140427,0,2.8306,-2.6254,0.2239,0.0371,134.756,
0,0,0.140427,0,2.8306,-2.6254,0.2239,0.0363,134.98,
0,0,0.140427,0,2.8306,-2.9185,0.259,0,135.204,
0,0,0.140427,0,2.8306,-0.3497,0.2936,0.0351,135.463,
0,0,0.140427,0,2.8306,-2.9568,0.3269,0.0346,135.756,
0,0,0.140427,0,2.8306,-3.0429,0.3585,0.0333,136.083,
0,0,0.140427,0,2.8306,-3.0678,0.3882,0.0316,136.442,
0,0,0.140427,0,2.8306,-3.0678,0.3882,0.0297,136.83,
0,0,0.140427,0,2.8306,-3.0282,0.416,0,137.218,
0,0,0.140427,0,2.8306,-0.9265,0.4422,0.0278,137.634,
0,0,0.140427,0,2.8306,-2.9914,0.4662,0.0262,138.076,
0,0,0.140427,0,2.8306,-2.9701,0.4877,0.024,138.542,
0,0,0.140427,0,2.8306,-2.8987,0.5068,0.0215,139.03,
0,0,0.140427,0,2.8306,-2.8987,0.5068,0.0191,139.537,
0,0,0.140427,0,2.8306,-2.6945,0.5231,0,140.044,
0,0,0.140427,0,2.8306,-1.3429,0.5372,0.0163,140.567,
0,0,0.140427,0,2.8306,-1.3429,0.5372,0.0141,141.104,
0,0,0.140427,0,2.8306,-2.4474,0.5485,0,141.641,
0,0,0.140427,0,2.8306,-1.4496,0.5573,0.0113,142.19,
0,0,0.140427,0,2.8306,-2.2889,0.5633,0.0088,142.747,
0,0,0.140427,0,2.8306,-2.1429,0.5667,0.006,143.31,
0,0,0.140427,0,2.8306,-1.9658,0.5639,0.0034,143.877,
0,0,0.140427,0,2.8306,-1.9658,0.5639,-0.0028,144.441,
0,0,0.140427,0,2.8306,-1.3452,0.5582,0,145.005,
0,0,0.140427,0,2.8306,-1.5433,0.5497,-0.0057,145.563,
0,0,0.140427,0,2.8306,-1.12,0.5383,-0.0085,146.113,
0,0,0.140427,0,2.8306,-0.892,0.5242,-0.0114,146.651,
0,0,0.140427,0,2.8306,-0.6467,0.5075,-0.0141,147.175,
0,0,0.140427,0,2.8306,-0.4062,0.4883,-0.0167,147.683,
0,0,0.140427,0,2.8306,-0.1636,0.4667,-0.0192,148.171,
0,0,0.140427,0,2.8306,0.0808,0.4428,-0.0216,148.638,
0,0,0.140427,0,2.8306,0.0808,0.4428,-0.0239,149.081,
0,0,0.140427,0,2.8306,0.5731,0.417,0,149.523,
0,0,0.140427,0,2.8306,-1.1182,0.3896,-0.0258,149.94,
0,0,0.140427,0,2.8306,0.7981,0.3657,-0.0274,150.33,
0,0,0.140427,0,2.8306,1.0075,0.3462,-0.0239,150.696,
0,0,0.140427,0,2.8306,0.8438,0.3314,-0.0195,151.042,
0,0,0.140427,0,2.8306,0.6009,0.3164,-0.0148,151.373,
0,0,0.140427,0,2.8306,0.6009,0.3164,-0.015,151.69,
0,0,0.140427,0,2.8306,0.387,0.3001,0,152.006,
0,0,0.140427,0,2.8306,-0.6744,0.2821,-0.0163,152.306,
0,0,0.140427,0,2.8306,0.5362,0.2629,-0.018,152.588,
0,0,0.140427,0,2.8306,0.7197,0.2427,-0.0192,152.851,
0,0,0.140427,0,2.8306,0.8721,0.2215,-0.0202,153.094,
0,0,0.140427,0,2.8306,1.0137,0.1995,-0.0212,153.315,
0,0,0.140427,0,2.8306,1.1589,0.1769,-0.022,153.515,
0,0,0.140427,0,2.8306,1.2928,0.1539,-0.0226,153.692,
0,0,0.140427,0,2.8306,1.4146,0.1307,-0.023,153.846,
0,0,0.140427,0,2.8306,1.5236,0.1074,-0.0232,153.976,
0,0,0.140427,0,2.8306,1.6192,0.0842,-0.0233,154.084,
0,0,0.140427,0,2.8306,1.7081,0.0613,-0.0232,154.168,
0,0,0.140427,0,2.8306,1.7081,0.0613,-0.0229,154.229,
0,0,0.140427,0,2.8306,1.8416,0.0389,0,154.291,
0,0,0.140427,0,2.8306,0.2211,0.0166,-0.0224,154.329,
0,0,0.140427,0,2.8306,1.8849,-0.005,-0.0223,154.346,
0,0,0.140427,0,2.8306,1.9561,-0.0257,-0.0216,154.341,
0,0,0.140427,0,2.8306,1.9824,-0.0454,-0.0207,154.315,
0,0,0.140427,0,2.8306,1.9914,-0.064,-0.0197,154.27,
0,0,0.140427,0,2.8306,1.9898,-0.0812,-0.0186,154.206,
0,0,0.140427,0,2.8306,1.9772,-0.097,-0.0172,154.125,
0,0,0.140427,0,2.8306,1.9386,-0.1112,-0.0158,154.028,
0,0,0.140427,0,2.8306,1.9386,-0.1112,-0.0142,153.917,
0,0,0.140427,0,2.8306,1.8316,-0.1238,0,153.805,
0,0,0.140427,0,2.8306,0.8267,-0.1348,-0.0126,153.682,
0,0,0.140427,0,2.8306,1.7626,-0.1441,-0.011,153.547,
0,0,0.140427,0,2.8306,1.688,-0.1505,-0.0093,153.403,
0,0,0.140427,0,2.8306,1.6003,-0.1596,-0.0064,153.252,
0,0,0.140427,0,2.8306,1.4176,-0.1172,-0.0091,153.093,
0,0,0.140427,0,2.8306,1.6406,-0.0708,0.0424,152.975,
0,0,0.140427,0,2.8306,-2.1527,-0.0231,0.0464,152.905,
0,0,0.140427,0,2.8306,-2.5986,0.0252,0.0477,152.881,
0,0,0.140427,0,2.8306,-2.8581,0.0737,0.0483,152.907,
0,0,0.140427,0,2.8306,-2.8581,0.0737,0.0485,152.98,
0,0,0.140427,0,2.8306,-3.2545,0.1218,0,153.054,
0,0,0.140427,0,2.8306,0.1776,0.1705,0.0481,153.176,
0,0,0.140427,0,2.8306,-3.3951,0.2185,0.0487,153.346,
0,0,0.140427,0,2.8306,-3.6085,0.2654,0.048,153.565,
0,0,0.140427,0,2.8306,-3.7275,0.3108,0.0469,153.83,
0,0,0.140427,0,2.8306,-3.8143,0.3544,0.0454,154.141,
0,0,0.140427,0,2.8306,-3.8675,0.3957,0.0436,154.495,
0,0,0.140427,0,2.8306,-3.8932,0.4346,0.0413,154.891,
0,0,0.140427,0,2.8306,-3.8932,0.4346,0.0389,155.326,
0,0,0.140427,0,2.8306,-3.8422,0.4706,0,155.76,
0,0,0.140427,0,2.8306,-1.0894,0.5363,0.036,156.231,
0,0,0.140427,0,2.8306,-3.7633,0.5901,0.0657,156.767,
0,0,0.140427,0,2.8306,-6.0957,0.6262,0.0538,157.357,
0,0,0.140427,0,2.8306,-5.4425,0.6363,0.0361,157.984,
0,0,0.140427,0,2.8306,-4.3167,0.6411,0.0101,158.62,
0,0,0.140427,0,2.8306,-2.5122,0.6411,0.0048,159.261,
0,0,0.140427,0,2.8306,-2.154,0.6362,0,159.902,
0,0,0.140427,0,2.8306,-1.8144,0.6266,-0.0049,160.538,
0,0,0.140427,0,2.8306,-1.4504,0.6123,-0.0096,161.165,
0,0,0.140427,0,2.8306,-1.0841,0.5934,-0.0143,161.777,
0,0,0.140427,0,2.8306,-0.7013,0.5702,-0.0189,162.371,
0,0,0.140427,0,2.8306,-0.3094,0.5428,-0.0232,162.941,
0,0,0.140427,0,2.8306,0.0763,0.5114,-0.0274,163.484,
0,0,0.140427,0,2.8306,0.4697,0.4765,-0.0314,163.995,
0,0,0.140427,0,2.8306,0.863,0.4382,-0.0349,164.471,
0,0,0.140427,0,2.8306,1.6083,0.3067,-0.0383,164.91,
0,0,0.140427,0,2.8306,1.6083,0.2584,-0.1315,165.216,
0,0,0.140427,0,2.8306,8.6652,0.2108,-0.0483,165.475,
0,0,0.140427,0,2.8306,8.6652,0.2108,-0.0476,165.686,
0,0,0.140427,0,2.8306,3.0647,0.1151,0,165.896,
0,0,0.140427,0,2.8306,-0.3037,0.0919,-0.0957,166.011,
0,0,0.140427,0,2.8306,-0.3037,0.0919,-0.0232,166.103,
0,0,0.140427,0,2.8306,1.7554,0.1004,0,166.195,
0,0,0.140427,0,2.8306,0.1137,0.054,0.0085,166.296,
0,0,0.140427,0,2.8306,-0.5176,0.0732,-0.0464,166.35,
0,0,0.140427,0,2.8306,3.5303,0.0931,0.0192,166.423,
0,0,0.140427,0,2.8306,-1.1793,0.1126,0.0199,166.516,
0,0,0.140427,0,2.8306,-1.2987,0.1313,0.0195,166.629,
0,0,0.140427,0,2.8306,-1.2987,0.1313,0.0187,166.76,
0,0,0.140427,0,2.8306,-1.3479,0.1492,0,166.891,
0,0,0.140427,0,2.8306,-0.0246,0.1666,0.0179,167.04,
0,0,0.140427,0,2.8306,-1.3542,0.1832,0.0174,167.207,
0,0,0.140427,0,2.8306,-1.3799,0.1986,0.0166,167.39,
0,0,0.140427,0,2.8306,-1.3815,0.213,0.0154,167.589,
0,0,0.140427,0,2.8306,-1.3815,0.213,0.0144,167.802,
0,0,0.140427,0,2.8306,-1.3305,0.2261,0,168.015,
0,0,0.140427,0,2.8306,-0.3114,0.2382,0.0131,168.241,
0,0,0.140427,0,2.8306,-1.2845,0.2491,0.0121,168.479,
0,0,0.140427,0,2.8306,-1.2562,0.2585,0.0109,168.728,
0,0,0.140427,0,2.8306,-1.2095,0.2665,0.0094,168.987,
0,0,0.140427,0,2.8306,-1.1364,0.273,0.008,169.253,
0,0,0.140427,0,2.8306,-1.0654,0.2779,0.0065,169.526,
0,0,0.140427,0,2.8306,-0.9821,0.2813,0.0049,169.804,
0,0,0.140427,0,2.8306,-0.886,0.2831,0.0034,170.085,
0,0,0.140427,0,2.8306,-0.7918,0.2833,0.0018,170.368,
0,0,0.140427,0,2.8306,-0.6849,0.2869,0.0002,170.652,
0,0,0.140427,0,2.8306,-0.5724,0.307,0.0036,170.939,
0,0,0.140427,0,2.8306,-0.8256,0.3412,0.0201,171.246,
0,0,0.140427,0,2.8306,-2.0638,0.3747,0.0342,171.587,
0,0,0.140427,0,2.8306,-3.1817,0.4055,0.0335,171.962,
0,0,0.140427,0,2.8306,-3.2497,0.4333,0.0308,172.367,
0,0,0.140427,0,2.8306,-3.1668,0.458,0.0278,172.8,
0,0,0.140427,0,2.8306,-3.0521,0.4792,0.0247,173.258,
0,0,0.140427,0,2.8306,-2.9195,0.4969,0.0212,173.738,
0,0,0.140427,0,2.8306,-2.9195,0.4969,0.0177,174.234,
0,0,0.140427,0,2.8306,-2.5607,0.521,0,174.731,
0,0,0.140427,0,2.8306,-2.5607,0.521,0.0241,175.252,
0,0,0.140427,0,2.8306,-3.0982,0.5287,0,175.773,
0,0,0.140427,0,2.8306,-1.3927,0.5263,0.0077,176.302,
0,0,0.140427,0,2.8306,-1.9647,0.5198,-0.0024,176.828,
0,0,0.140427,0,2.8306,-1.2415,0.5093,-0.0065,177.348,
0,0,0.140427,0,2.8306,-0.9285,0.4949,-0.0105,177.857,
0,0,0.140427,0,2.8306,-0.6086,0.4768,-0.0144,178.352,
0,0,0.140427,0,2.8306,-0.6086,0.4768,-0.0181,178.829,
0,0,0.140427,0,2.8306,0.0433,0.4302,0,179.306,
0,0,0.140427,0,2.8306,0.0433,0.4302,-0.0466,179.736,
0,0,0.140427,0,2.8306,2.2237,0.4064,0,180.166,
0,0,0.140427,0,2.8306,-1.074,0.4232,-0.0238,180.573,
0,0,0.140427,0,2.8306,0.6938,0.4919,0.0168,180.996,
0,0,0.140427,0,2.8306,-2.2382,0.5364,0.0687,181.488,
0,0,0.140427,0,2.8306,-6.1521,0.5759,0.0445,182.024,
0,0,0.140427,0,2.8306,-6.1521,0.5759,0.0395,182.6,
0,0,0.140427,0,2.8306,-4.3807,0.6106,0,183.176,
0,0,0.140427,0,2.8306,-1.5855,0.6411,0.0347,183.787,
0,0,0.140427,0,2.8306,-4.1628,0.6665,0.0305,184.428,
0,0,0.140427,0,2.8306,-3.9727,0.6865,0.0254,185.094,
0,0,0.140427,0,2.8306,-3.701,0.7009,0.02,185.781,
0,0,0.140427,0,2.8306,-3.389,0.7096,0.0144,186.482,
0,0,0.140427,0,2.8306,-3.0433,0.7126,0.0087,187.191,
0,0,0.140427,0,2.8306,-2.6705,0.7097,0.003,187.904,
0,0,0.140427,0,2.8306,-2.2777,0.7012,-0.0029,188.614,
0,0,0.140427,0,2.8306,-1.85,0.687,-0.0085,189.315,
0,0,0.140427,0,2.8306,-1.4239,0.6673,-0.0142,190.002,
0,0,0.140427,0,2.8306,-0.9706,0.6422,-0.0197,190.669,
0,0,0.140427,0,2.8306,-0.5123,0.6121,-0.0251,191.311,
0,0,0.140427,0,2.8306,-0.042,0.5772,-0.0301,191.923,
0,0,0.140427,0,2.8306,0.4175,0.5378,-0.0349,192.501,
0,0,0.140427,0,2.8306,0.8797,0.4943,-0.0394,193.038,
0,0,0.140427,0,2.8306,1.3364,0.3965,-0.0435,193.533,
0,0,0.140427,0,2.8306,1.7793,0.3429,-0.0978,193.929,
0,0,0.140427,0,2.8306,5.9652,0.2883,-0.0536,194.272,
0,0,0.140427,0,2.8306,3.0255,0.2323,-0.0546,194.56,
0,0,0.140427,0,2.8306,3.288,0.1754,-0.056,194.793,
0,0,0.140427,0,2.8306,3.5836,0.1182,-0.0569,194.968,
0,0,0.140427,0,2.8306,3.8471,0.0611,-0.0572,195.086,
0,0,0.140427,0,2.8306,4.0691,0.0048,-0.0571,195.147,
0,0,0.140427,0,2.8306,4.2625,-0.0502,-0.0563,195.152,
0,0,0.140427,0,2.8306,4.4036,-0.1034,-0.055,195.102,
0,0,0.140427,0,2.8306,4.5046,-0.2024,-0.0532,194.999,
0,0,0.140427,0,2.8306,4.564,-0.2466,-0.099,194.796,
0,0,0.140427,0,2.8306,8.1526,-0.3004,-0.0442,194.55,
0,0,0.140427,0,2.8306,4.4299,-0.2675,-0.0538,194.249,
0,0,0.140427,0,2.8306,5.2981,-0.2184,0.0329,193.982,
0,0,0.140427,0,2.8306,-0.9527,-0.1658,0.0491,193.763,
0,0,0.140427,0,2.8306,-2.2715,-0.1105,0.0526,193.597,
0,0,0.140427,0,2.8306,-2.7038,-0.0531,0.0553,193.487,
0,0,0.140427,0,2.8306,-3.089,0.0059,0.0574,193.434,
0,0,0.140427,0,2.8306,-3.4392,0.0658,0.059,193.44,
0,0,0.140427,0,2.8306,-3.7595,0.126,0.0599,193.506,
0,0,0.140427,0,2.8306,-4.0335,0.186,0.0602,193.632,
0,0,0.140427,0,2.8306,-4.2661,0.2452,0.06,193.818,
0,0,0.140427,0,2.8306,-4.4626,0.303,0.0592,194.063,
0,0,0.140427,0,2.8306,-4.6138,0.3587,0.0578,194.366,
0,0,0.140427,0,2.8306,-4.7176,0.4119,0.0557,194.724,
0,0,0.140427,0,2.8306,-4.7646,0.462,0.0532,195.136,
0,0,0.140427,0,2.8306,-4.7744,0.5284,0.0501,195.598,
0,0,0.140427,0,2.8306,-4.7309,0.6396,0.0664,196.127,
0,0,0.140427,0,2.8306,-6.1175,0.7798,0.1112,196.766,
0,0,0.140427,0,2.8306,-9.6782,0.9137,0.1402,197.546,
0,0,0.140427,0,2.8306,-12.2226,1.0391,0.1339,198.46,
0,0,0.140427,0,2.8306,-12.2468,1.1548,0.1254,199.499,
0,0,0.140427,0,2.8306,-12.0855,1.2594,0.1157,200.654,
0,0,0.140427,0,2.8306,-11.8053,1.3521,0.1046,201.913,
0,0,0.140427,0,2.8306,-11.387,1.4322,0.0927,203.265,
0,0,0.140427,0,2.8306,-10.8704,1.4993,0.0801,204.697,
0,0,0.140427,0,2.8306,-10.2599,1.5529,0.0671,206.197,
0,0,0.140427,0,2.8306,-9.5756,1.5928,0.0536,207.75,
0,0,0.140427,0,2.8306,-8.8084,1.619,0.0399,209.342,
0,0,0.140427,0,2.8306,-7.979,1.6315,0.0262,210.961,
0,0,0.140427,0,2.8306,-7.1015,1.6303,0.0125,212.593,
0,0,0.140427,0,2.8306,-6.1759,1.6159,-0.0012,214.223,
0,0,0.140427,0,2.8306,-5.2022,1.5885,-0.0144,215.839,
0,0,0.140427,0,2.8306,-4.2176,1.5488,-0.0274,217.428,
0,0,0.140427,0,2.8306,-3.2014,1.4972,-0.0397,218.976,
0,0,0.140427,0,2.8306,-2.1916,1.4344,-0.0516,220.474,
0,0,0.140427,0,2.8306,-1.1684,1.3658,-0.0628,221.908,
0,0,0.140427,0,2.8306,-0.1553,1.3254,-0.0686,223.274,
0,0,0.140427,0,2.8306,0.4959,1.3374,-0.0404,224.599,
0,0,0.140427,0,2.8306,-1.3578,1.3403,0.012,225.937,
0,0,0.140427,0,2.8306,-5.108,1.3333,0.0029,227.277,
0,0,0.140427,0,2.8306,-4.4742,1.3168,-0.007,228.61,
0,0,0.140427,0,2.8306,-3.7491,1.2912,-0.0165,229.927,
0,0,0.140427,0,2.8306,-3.0189,1.2568,-0.0256,231.218,
0,0,0.140427,0,2.8306,-2.2851,1.2142,-0.0344,232.475,
0,0,0.140427,0,2.8306,-1.5416,1.1639,-0.0426,233.689,
0,0,0.140427,0,2.8306,-0.8117,1.1065,-0.0503,234.853,
0,0,0.140427,0,2.8306,-0.0903,1.0426,-0.0574,235.96,
0,0,0.140427,0,2.8306,0.6137,0.973,-0.0639,237.002,
0,0,0.140427,0,2.8306,1.298,0.8985,-0.0696,237.975,
0,0,0.140427,0,2.8306,1.9457,0.8193,-0.0745,238.874,
0,0,0.140427,0,2.8306,2.554,0.7358,-0.0792,239.693,
0,0,0.140427,0,2.8306,3.1646,0.6031,-0.0835,240.429,
0,0,0.140427,0,2.8306,3.7621,0.5738,-0.1327,241.032,
0,0,0.140427,0,2.8306,7.7096,0.5515,-0.0293,241.606,
0,0,0.140427,0,2.8306,0.4953,0.527,-0.0223,242.157,
0,0,0.140427,0,2.8306,0.0783,0.5002,-0.0245,242.684,
0,0,0.140427,0,2.8306,0.3199,0.4713,-0.0268,243.184,
0,0,0.140427,0,2.8306,0.5768,0.4406,-0.0289,243.656,
0,0,0.140427,0,2.8306,0.8269,0.4084,-0.0307,244.096,
0,0,0.140427,0,2.8306,1.062,0.3747,-0.0322,244.505,
0,0,0.140427,0,2.8306,1.2812,0.34,-0.0337,244.879,
0,0,0.140427,0,2.8306,1.5057,0.3044,-0.0347,245.219,
0,0,0.140427,0,2.8306,1.6982,0.2681,-0.0356,245.524,
0,0,0.140427,0,2.8306,1.8869,0.2316,-0.0363,245.792,
0,0,0.140427,0,2.8306,2.0639,0.1949,-0.0365,246.024,
0,0,0.140427,0,2.8306,2.2062,0.1583,-0.0367,246.218,
0,0,0.140427,0,2.8306,2.3492,0.1221,-0.0366,246.377,
0,0,0.140427,0,2.8306,2.4706,0.0866,-0.0362,246.499,
0,0,0.140427,0,2.8306,2.5694,0.0521,-0.0355,246.585,
0,0,0.140427,0,2.8306,2.6445,0.0186,-0.0345,246.638,
0,0,0.140427,0,2.8306,2.6948,-0.0135,-0.0335,246.656,
0,0,0.140427,0,2.8306,2.7417,-0.044,-0.0321,246.643,
0,0,0.140427,0,2.8306,2.7553,-0.0994,-0.0305,246.599,
0,0,0.140427,0,2.8306,2.7491,-0.1239,-0.0554,246.499,
0,0,0.140427,0,2.8306,4.7057,-0.1454,-0.0245,246.375,
0,0,0.140427,0,2.8306,2.605,-0.1638,-0.0215,246.23,
0,0,0.140427,0,2.8306,2.4682,-0.1601,-0.0184,246.066,
0,0,0.140427,0,2.8306,2.3135,-0.0617,0.0037,245.906,
0,0,0.140427,0,2.8306,0.7366,0.0788,0.0984,245.844,
0,0,0.140427,0,2.8306,-6.3103,0.2195,0.1405,245.923,
0,0,0.140427,0,2.8306,-9.7828,0.3589,0.1407,246.143,
0,0,0.140427,0,2.8306,-10.2909,0.496,0.1394,246.502,
0,0,0.140427,0,2.8306,-10.6883,0.6299,0.1371,246.998,
0,0,0.140427,0,2.8306,-11.0068,0.7596,0.1339,247.627,
0,0,0.140427,0,2.8306,-11.2505,0.884,0.1297,248.387,
0,0,0.140427,0,2.8306,-11.4086,1.0018,0.1244,249.271,
0,0,0.140427,0,2.8306,-11.4703,1.1121,0.1178,250.273,
0,0,0.140427,0,2.8306,-11.2733,1.3076,0.1103,251.385,
0,0,0.140427,0,2.8306,-11.2733,1.3917,0.1955,252.693,
0,0,0.140427,0,2.8306,-17.9888,1.4659,0.0841,254.084,
0,0,0.140427,0,2.8306,-10.4008,1.5838,0.0742,255.55,
0,0,0.140427,0,2.8306,-9.9607,1.6271,0.1179,257.134,
0,0,0.140427,0,2.8306,-13.4671,1.6589,0.0433,258.761,
0,0,0.140427,0,2.8306,-8.34,1.6835,0.0318,260.42,
0,0,0.140427,0,2.8306,-7.6379,1.7211,0.0246,262.103,
0,0,0.140427,0,2.8306,-7.2147,1.7715,0.0376,263.825,
0,0,0.140427,0,2.8306,-8.2667,1.8198,0.0504,265.596,
0,0,0.140427,0,2.8306,-9.3494,1.8568,0.0483,267.416,
0,0,0.140427,0,2.8306,-9.3703,1.8824,0.037,269.273,
0,0,0.140427,0,2.8306,-8.7006,1.8967,0.0256,271.155,
0,0,0.140427,0,2.8306,-7.9837,1.9001,0.0143,273.052,
0,0,0.140427,0,2.8306,-7.2343,1.8929,0.0034,274.952,
0,0,0.140427,0,2.8306,-6.4749,1.8755,-0.0072,276.845,
0,0,0.140427,0,2.8306,-5.6995,1.8482,-0.0174,278.72,
0,0,0.140427,0,2.8306,-4.9166,1.8117,-0.0273,280.568,
0,0,0.140427,0,2.8306,-4.1202,1.7663,-0.0365,282.38,
0,0,0.140427,0,2.8306,-3.341,1.7126,-0.0454,284.146,
0,0,0.140427,0,2.8306,-2.5518,1.6513,-0.0537,285.859,
0,0,0.140427,0,2.8306,-1.776,1.5828,-0.0613,287.51,
0,0,0.140427,0,2.8306,-1.023,1.5078,-0.0685,289.093,
0,0,0.140427,0,2.8306,-0.273,1.4271,-0.075,290.601,
0,0,0.140427,0,2.8306,0.4503,1.3733,-0.0807,292.028,
0,0,0.140427,0,2.8306,1.137,1.3265,-0.0538,293.401,
0,0,0.140427,0,2.8306,-0.5777,1.3168,-0.0468,294.728,
0,0,0.140427,0,2.8306,-0.5777,1.3168,-0.0097,296.045,
0,0,0.140427,0,2.8306,-3.5001,1.3169,0,297.361,
0,0,0.140427,0,2.8306,-4.1865,1.3127,0.0001,298.678,
0,0,0.140427,0,2.8306,-4.194,1.3027,-0.0042,299.991,
0,0,0.140427,0,2.8306,-3.8749,1.2872,-0.01,301.294,
0,0,0.140427,0,2.8306,-3.4294,1.2668,-0.0155,302.581,
0,0,0.140427,0,2.8306,-2.9858,1.2414,-0.0204,303.848,
0,0,0.140427,0,2.8306,-2.5674,1.2112,-0.0254,305.089,
0,0,0.140427,0,2.8306,-2.1244,1.1765,-0.0302,306.3,
0,0,0.140427,0,2.8306,-1.6787,1.1375,-0.0347,307.477,
0,0,0.140427,0,2.8306,-1.2384,1.0945,-0.039,308.614,
0,0,0.140427,0,2.8306,-1.2384,1.0945,-0.043,309.709,
0,0,0.140427,0,2.8306,-0.3632,1.048,0,310.803,
0,0,0.140427,0,2.8306,-3.4061,0.997,-0.0465,311.851,
0,0,0.140427,0,2.8306,0.0477,0.9426,-0.051,312.848,
0,0,0.140427,0,2.8306,0.5452,0.8851,-0.0544,313.791,
0,0,0.140427,0,2.8306,0.5452,0.8851,-0.0575,314.676,
0,0,0.140427,0,2.8306,1.398,0.8251,0,315.561,
0,0,0.140427,0,2.8306,-2.671,0.7614,-0.06,316.386,
0,0,0.140427,0,2.8306,1.7856,0.6954,-0.0637,317.148,
0,0,0.140427,0,2.8306,2.271,0.6277,-0.066,317.843,
0,0,0.140427,0,2.8306,2.6655,0.5584,-0.0677,318.471,
0,0,0.140427,0,2.8306,3.0235,0.4882,-0.0693,319.029,
0,0,0.140427,0,2.8306,3.0235,0.4882,-0.0702,319.517,
0,0,0.140427,0,2.8306,3.6901,0.4173,0,320.006,
0,0,0.140427,0,2.8306,-1.2776,0.3445,-0.0709,320.423,
0,0,0.140427,0,2.8306,3.9886,0.2716,-0.0728,320.767,
0,0,0.140427,0,2.8306,4.3786,0.1989,-0.0729,321.039,
0,0,0.140427,0,2.8306,4.6416,0.1269,-0.0727,321.238,
0,0,0.140427,0,2.8306,4.8827,0.0559,-0.072,321.365,
0,0,0.140427,0,2.8306,5.0859,-0.0137,-0.071,321.421,
0,0,0.140427,0,2.8306,5.2644,-0.0815,-0.0696,321.407,
0,0,0.140427,0,2.8306,5.4097,-0.1472,-0.0678,321.325,
0,0,0.140427,0,2.8306,5.5203,-0.2105,-0.0657,321.178,
0,0,0.140427,0,2.8306,5.6024,-0.2711,-0.0633,320.968,
0,0,0.140427,0,2.8306,5.6548,-0.3284,-0.0606,320.697,
0,0,0.140427,0,2.8306,5.6764,-0.3682,-0.0573,320.368,
0,0,0.140427,0,2.8306,5.6441,-0.3706,-0.0398,320,
